Date,Year,Company,Ticker,industryKey,sectorKey,Close,Volume
2019-12-31,2019,Microsoft,MSFT,software-infrastructure,technology,149.39227294921875,18369400.0
2020-12-31,2020,Microsoft,MSFT,software-infrastructure,technology,212.9348297119141,20942100.0
2021-12-31,2021,Microsoft,MSFT,software-infrastructure,technology,324.6764831542969,18000800.0
2022-12-31,2022,Microsoft,MSFT,software-infrastructure,technology,233.68667602539065,21938500.0
2023-12-31,2023,Microsoft,MSFT,software-infrastructure,technology,369.67193603515625,18730800.0
2024-12-31,2024,Microsoft,MSFT,software-infrastructure,technology,417.4606323242188,13246500.0
2025-12-31,2025,Microsoft,MSFT,software-infrastructure,technology,486.3699035644531,13944500.0
2005-12-31,2005,Mid-America Apartment Communities,MAA,reit-residential,real-estate,21.27847671508789,73200.0
2006-12-31,2006,Mid-America Apartment Communities,MAA,reit-residential,real-estate,26.23346328735352,166900.0
2007-12-31,2007,Mid-America Apartment Communities,MAA,reit-residential,real-estate,20.46213722229004,227100.0
2008-12-31,2008,Mid-America Apartment Communities,MAA,reit-residential,real-estate,18.78720664978028,505100.0
2009-12-31,2009,Mid-America Apartment Communities,MAA,reit-residential,real-estate,26.18042182922364,177600.0
2010-12-31,2010,Mid-America Apartment Communities,MAA,reit-residential,real-estate,36.07481384277344,146000.0
2011-12-31,2011,Mid-America Apartment Communities,MAA,reit-residential,real-estate,36.98213958740234,178300.0
2012-12-31,2012,Mid-America Apartment Communities,MAA,reit-residential,real-estate,39.88397216796875,153400.0
2013-12-31,2013,Mid-America Apartment Communities,MAA,reit-residential,real-estate,39.0307731628418,338000.0
2014-12-31,2014,Mid-America Apartment Communities,MAA,reit-residential,real-estate,50.11943435668945,264700.0
2015-12-31,2015,Mid-America Apartment Communities,MAA,reit-residential,real-estate,63.3730583190918,504300.0
2016-12-31,2016,Mid-America Apartment Communities,MAA,reit-residential,real-estate,70.72525024414062,847500.0
2017-12-31,2017,Mid-America Apartment Communities,MAA,reit-residential,real-estate,75.1642837524414,462300.0
2018-12-31,2018,Mid-America Apartment Communities,MAA,reit-residential,real-estate,74.36670684814453,448400.0
2019-12-31,2019,Mid-America Apartment Communities,MAA,reit-residential,real-estate,105.98455047607422,561000.0
2020-12-31,2020,Mid-America Apartment Communities,MAA,reit-residential,real-estate,105.30471801757812,405500.0
2021-12-31,2021,Mid-America Apartment Communities,MAA,reit-residential,real-estate,195.73239135742188,414200.0
2022-12-31,2022,Mid-America Apartment Communities,MAA,reit-residential,real-estate,137.5044403076172,436100.0
2023-12-31,2023,Mid-America Apartment Communities,MAA,reit-residential,real-estate,122.28694915771484,614200.0
2024-12-31,2024,Mid-America Apartment Communities,MAA,reit-residential,real-estate,146.67672729492188,697500.0
2025-12-31,2025,Mid-America Apartment Communities,MAA,reit-residential,real-estate,138.33912658691406,1039600.0
2018-12-31,2018,Moderna,MRNA,biotechnology,healthcare,15.270000457763672,994700.0
2019-12-31,2019,Moderna,MRNA,biotechnology,healthcare,19.559999465942383,1112400.0
2020-12-31,2020,Moderna,MRNA,biotechnology,healthcare,104.47000122070312,23369900.0
2021-12-31,2021,Moderna,MRNA,biotechnology,healthcare,253.97999572753903,6822000.0
2022-12-31,2022,Moderna,MRNA,biotechnology,healthcare,179.6199951171875,3436000.0
2023-12-31,2023,Moderna,MRNA,biotechnology,healthcare,99.4499969482422,5204600.0
2024-12-31,2024,Moderna,MRNA,biotechnology,healthcare,41.58000183105469,7573700.0
2025-12-31,2025,Moderna,MRNA,biotechnology,healthcare,30.40999984741211,5666800.0
2005-12-31,2005,Molina Healthcare,MOH,healthcare-plans,healthcare,17.760000228881836,57450.0
2006-12-31,2006,Molina Healthcare,MOH,healthcare-plans,healthcare,21.67333221435547,105150.0
2007-12-31,2007,Molina Healthcare,MOH,healthcare-plans,healthcare,25.799999237060547,136050.0
2008-12-31,2008,Molina Healthcare,MOH,healthcare-plans,healthcare,11.739999771118164,875400.0
2009-12-31,2009,Molina Healthcare,MOH,healthcare-plans,healthcare,15.24666690826416,95850.0
2010-12-31,2010,Molina Healthcare,MOH,healthcare-plans,healthcare,18.56666755676269,255000.0
2011-12-31,2011,Molina Healthcare,MOH,healthcare-plans,healthcare,22.32999992370605,226400.0
2012-12-31,2012,Molina Healthcare,MOH,healthcare-plans,healthcare,27.059999465942383,271900.0
2013-12-31,2013,Molina Healthcare,MOH,healthcare-plans,healthcare,34.75,426900.0
2014-12-31,2014,Molina Healthcare,MOH,healthcare-plans,healthcare,53.52999877929688,363700.0
2015-12-31,2015,Molina Healthcare,MOH,healthcare-plans,healthcare,60.130001068115234,646900.0
2016-12-31,2016,Molina Healthcare,MOH,healthcare-plans,healthcare,54.2599983215332,313300.0
2017-12-31,2017,Molina Healthcare,MOH,healthcare-plans,healthcare,76.68000030517578,415800.0
2018-12-31,2018,Molina Healthcare,MOH,healthcare-plans,healthcare,116.22000122070312,468000.0
2019-12-31,2019,Molina Healthcare,MOH,healthcare-plans,healthcare,135.69000244140625,355200.0
2020-12-31,2020,Molina Healthcare,MOH,healthcare-plans,healthcare,212.67999267578125,216800.0
2021-12-31,2021,Molina Healthcare,MOH,healthcare-plans,healthcare,318.0799865722656,215300.0
2022-12-31,2022,Molina Healthcare,MOH,healthcare-plans,healthcare,330.2200012207031,272300.0
2023-12-31,2023,Molina Healthcare,MOH,healthcare-plans,healthcare,361.30999755859375,305200.0
2024-12-31,2024,Molina Healthcare,MOH,healthcare-plans,healthcare,291.04998779296875,300500.0
2025-12-31,2025,Molina Healthcare,MOH,healthcare-plans,healthcare,170.66000366210938,1876900.0
2005-12-31,2005,Molson Coors Beverage Company,TAP,beverages-brewers,consumer-defensive,20.714109420776367,308000.0
2006-12-31,2006,Molson Coors Beverage Company,TAP,beverages-brewers,consumer-defensive,24.095075607299805,468000.0
2007-12-31,2007,Molson Coors Beverage Company,TAP,beverages-brewers,consumer-defensive,33.004638671875,440200.0
2008-12-31,2008,Molson Coors Beverage Company,TAP,beverages-brewers,consumer-defensive,31.75682640075684,1065000.0
2009-12-31,2009,Molson Coors Beverage Company,TAP,beverages-brewers,consumer-defensive,29.948627471923828,609300.0
2010-12-31,2010,Molson Coors Beverage Company,TAP,beverages-brewers,consumer-defensive,34.120628356933594,376900.0
2011-12-31,2011,Molson Coors Beverage Company,TAP,beverages-brewers,consumer-defensive,30.475574493408203,465000.0
2012-12-31,2012,Molson Coors Beverage Company,TAP,beverages-brewers,consumer-defensive,30.88349342346192,996100.0
2013-12-31,2013,Molson Coors Beverage Company,TAP,beverages-brewers,consumer-defensive,41.587284088134766,550600.0
2014-12-31,2014,Molson Coors Beverage Company,TAP,beverages-brewers,consumer-defensive,56.427433013916016,608900.0
2015-12-31,2015,Molson Coors Beverage Company,TAP,beverages-brewers,consumer-defensive,72.65169525146484,758800.0
2016-12-31,2016,Molson Coors Beverage Company,TAP,beverages-brewers,consumer-defensive,76.5582504272461,999300.0
2017-12-31,2017,Molson Coors Beverage Company,TAP,beverages-brewers,consumer-defensive,65.7587661743164,798700.0
2018-12-31,2018,Molson Coors Beverage Company,TAP,beverages-brewers,consumer-defensive,46.10798263549805,1951800.0
2019-12-31,2019,Molson Coors Beverage Company,TAP,beverages-brewers,consumer-defensive,45.90645980834961,1644600.0
2020-12-31,2020,Molson Coors Beverage Company,TAP,beverages-brewers,consumer-defensive,38.93092727661133,1030600.0
2021-12-31,2021,Molson Coors Beverage Company,TAP,beverages-brewers,consumer-defensive,40.53353118896485,1070000.0
2022-12-31,2022,Molson Coors Beverage Company,TAP,beverages-brewers,consumer-defensive,46.36797332763672,993200.0
2023-12-31,2023,Molson Coors Beverage Company,TAP,beverages-brewers,consumer-defensive,56.64055633544922,776300.0
2024-12-31,2024,Molson Coors Beverage Company,TAP,beverages-brewers,consumer-defensive,54.70039367675781,928500.0
2025-12-31,2025,Molson Coors Beverage Company,TAP,beverages-brewers,consumer-defensive,46.323055267333984,2282000.0
2005-12-31,2005,Mondelez International,MDLZ,confectioners,consumer-defensive,11.109725952148438,1100900.0
2006-12-31,2006,Mondelez International,MDLZ,confectioners,consumer-defensive,14.499695777893066,7407100.0
2007-12-31,2007,Mondelez International,MDLZ,confectioners,consumer-defensive,13.67640781402588,7418700.0
2008-12-31,2008,Mondelez International,MDLZ,confectioners,consumer-defensive,11.67930507659912,9757600.0
2009-12-31,2009,Mondelez International,MDLZ,confectioners,consumer-defensive,12.379199981689451,5215900.0
2010-12-31,2010,Mondelez International,MDLZ,confectioners,consumer-defensive,14.9035062789917,3398900.0
2011-12-31,2011,Mondelez International,MDLZ,confectioners,consumer-defensive,18.27712631225586,4405700.0
2012-12-31,2012,Mondelez International,MDLZ,confectioners,consumer-defensive,19.2005672454834,10730100.0
2013-12-31,2013,Mondelez International,MDLZ,confectioners,consumer-defensive,27.211332321166992,5234300.0
2014-12-31,2014,Mondelez International,MDLZ,confectioners,consumer-defensive,28.46248435974121,5024200.0
2015-12-31,2015,Mondelez International,MDLZ,confectioners,consumer-defensive,35.685543060302734,4648400.0
2016-12-31,2016,Mondelez International,MDLZ,confectioners,consumer-defensive,35.887264251708984,5595100.0
2017-12-31,2017,Mondelez International,MDLZ,confectioners,consumer-defensive,35.32121276855469,19611400.0
2018-12-31,2018,Mondelez International,MDLZ,confectioners,consumer-defensive,33.81361389160156,9114100.0
2019-12-31,2019,Mondelez International,MDLZ,confectioners,consumer-defensive,47.48239135742188,5039500.0
2020-12-31,2020,Mondelez International,MDLZ,confectioners,consumer-defensive,51.55795669555664,5321600.0
2021-12-31,2021,Mondelez International,MDLZ,confectioners,consumer-defensive,59.74267578125,5076700.0
2022-12-31,2022,Mondelez International,MDLZ,confectioners,consumer-defensive,61.487579345703125,4335300.0
2023-12-31,2023,Mondelez International,MDLZ,confectioners,consumer-defensive,68.35759735107422,4658600.0
2024-12-31,2024,Mondelez International,MDLZ,confectioners,consumer-defensive,57.90082931518555,6904400.0
2025-12-31,2025,Mondelez International,MDLZ,confectioners,consumer-defensive,54.310001373291016,6088500.0
2005-12-31,2005,Monolithic Power Systems,MPWR,semiconductors,technology,12.833311080932615,122300.0
2006-12-31,2006,Monolithic Power Systems,MPWR,semiconductors,technology,9.511544227600098,87900.0
2007-12-31,2007,Monolithic Power Systems,MPWR,semiconductors,technology,18.381000518798828,213500.0
2008-12-31,2008,Monolithic Power Systems,MPWR,semiconductors,technology,10.795732498168944,491400.0
2009-12-31,2009,Monolithic Power Systems,MPWR,semiconductors,technology,20.521312713623047,238700.0
2010-12-31,2010,Monolithic Power Systems,MPWR,semiconductors,technology,14.143179893493652,206600.0
2011-12-31,2011,Monolithic Power Systems,MPWR,semiconductors,technology,12.901801109313965,142800.0
2012-12-31,2012,Monolithic Power Systems,MPWR,semiconductors,technology,19.97208595275879,475000.0
2013-12-31,2013,Monolithic Power Systems,MPWR,semiconductors,technology,31.06967544555664,244700.0
2014-12-31,2014,Monolithic Power Systems,MPWR,semiconductors,technology,45.03373718261719,234200.0
2015-12-31,2015,Monolithic Power Systems,MPWR,semiconductors,technology,58.53667831420898,269600.0
2016-12-31,2016,Monolithic Power Systems,MPWR,semiconductors,technology,76.1373519897461,250600.0
2017-12-31,2017,Monolithic Power Systems,MPWR,semiconductors,technology,105.2425765991211,196700.0
2018-12-31,2018,Monolithic Power Systems,MPWR,semiconductors,technology,109.96365356445312,256000.0
2019-12-31,2019,Monolithic Power Systems,MPWR,semiconductors,technology,170.22422790527344,272000.0
2020-12-31,2020,Monolithic Power Systems,MPWR,semiconductors,technology,353.1994323730469,277200.0
2021-12-31,2021,Monolithic Power Systems,MPWR,semiconductors,technology,478.5430603027344,166300.0
2022-12-31,2022,Monolithic Power Systems,MPWR,semiconductors,technology,345.6074523925781,346200.0
2023-12-31,2023,Monolithic Power Systems,MPWR,semiconductors,technology,621.3194580078125,276900.0
2024-12-31,2024,Monolithic Power Systems,MPWR,semiconductors,technology,586.8289184570312,492000.0
2025-12-31,2025,Monolithic Power Systems,MPWR,semiconductors,technology,922.3499755859376,287900.0
2005-12-31,2005,Monster Beverage,MNST,beverages-non-alcoholic,consumer-defensive,1.6418750286102295,32236800.0
2006-12-31,2006,Monster Beverage,MNST,beverages-non-alcoholic,consumer-defensive,2.8066670894622803,11553600.0
2007-12-31,2007,Monster Beverage,MNST,beverages-non-alcoholic,consumer-defensive,3.69083309173584,14444400.0
2008-12-31,2008,Monster Beverage,MNST,beverages-non-alcoholic,consumer-defensive,2.7941670417785645,13465200.0
2009-12-31,2009,Monster Beverage,MNST,beverages-non-alcoholic,consumer-defensive,3.200000047683716,4873200.0
2010-12-31,2010,Monster Beverage,MNST,beverages-non-alcoholic,consumer-defensive,4.3566670417785645,5329200.0
2011-12-31,2011,Monster Beverage,MNST,beverages-non-alcoholic,consumer-defensive,7.678332805633545,5073600.0
2012-12-31,2012,Monster Beverage,MNST,beverages-non-alcoholic,consumer-defensive,8.80666732788086,7015200.0
2013-12-31,2013,Monster Beverage,MNST,beverages-non-alcoholic,consumer-defensive,11.295000076293944,3508800.0
2014-12-31,2014,Monster Beverage,MNST,beverages-non-alcoholic,consumer-defensive,18.058332443237305,3289800.0
2015-12-31,2015,Monster Beverage,MNST,beverages-non-alcoholic,consumer-defensive,24.82666778564453,4329000.0
2016-12-31,2016,Monster Beverage,MNST,beverages-non-alcoholic,consumer-defensive,22.170000076293945,5059000.0
2017-12-31,2017,Monster Beverage,MNST,beverages-non-alcoholic,consumer-defensive,31.645000457763672,3217600.0
2018-12-31,2018,Monster Beverage,MNST,beverages-non-alcoholic,consumer-defensive,24.61000061035156,4523000.0
2019-12-31,2019,Monster Beverage,MNST,beverages-non-alcoholic,consumer-defensive,31.77499961853028,3341800.0
2020-12-31,2020,Monster Beverage,MNST,beverages-non-alcoholic,consumer-defensive,46.2400016784668,2388000.0
2021-12-31,2021,Monster Beverage,MNST,beverages-non-alcoholic,consumer-defensive,48.02000045776367,2210200.0
2022-12-31,2022,Monster Beverage,MNST,beverages-non-alcoholic,consumer-defensive,50.76499938964844,2288600.0
2023-12-31,2023,Monster Beverage,MNST,beverages-non-alcoholic,consumer-defensive,57.61000061035156,4061400.0
2024-12-31,2024,Monster Beverage,MNST,beverages-non-alcoholic,consumer-defensive,52.560001373291016,3811000.0
2025-12-31,2025,Monster Beverage,MNST,beverages-non-alcoholic,consumer-defensive,77.41000366210938,3156900.0
2005-12-31,2005,Moody's Corporation,MCO,financial-data-stock-exchanges,financial-services,48.78133010864258,658700.0
2006-12-31,2006,Moody's Corporation,MCO,financial-data-stock-exchanges,financial-services,55.09572219848633,703600.0
2007-12-31,2007,Moody's Corporation,MCO,financial-data-stock-exchanges,financial-services,28.6543197631836,2484000.0
2008-12-31,2008,Moody's Corporation,MCO,financial-data-stock-exchanges,financial-services,16.33042335510254,2973700.0
2009-12-31,2009,Moody's Corporation,MCO,financial-data-stock-exchanges,financial-services,22.144506454467773,888300.0
2010-12-31,2010,Moody's Corporation,MCO,financial-data-stock-exchanges,financial-services,22.313507080078125,888500.0
2011-12-31,2011,Moody's Corporation,MCO,financial-data-stock-exchanges,financial-services,28.771303176879883,1021800.0
2012-12-31,2012,Moody's Corporation,MCO,financial-data-stock-exchanges,financial-services,43.6811637878418,1134300.0
2013-12-31,2013,Moody's Corporation,MCO,financial-data-stock-exchanges,financial-services,69.11190795898438,624800.0
2014-12-31,2014,Moody's Corporation,MCO,financial-data-stock-exchanges,financial-services,85.474853515625,560200.0
2015-12-31,2015,Moody's Corporation,MCO,financial-data-stock-exchanges,financial-services,90.68697357177734,596000.0
2016-12-31,2016,Moody's Corporation,MCO,financial-data-stock-exchanges,financial-services,86.54924011230469,519500.0
2017-12-31,2017,Moody's Corporation,MCO,financial-data-stock-exchanges,financial-services,137.20729064941406,410900.0
2018-12-31,2018,Moody's Corporation,MCO,financial-data-stock-exchanges,financial-services,131.57740783691406,679300.0
2019-12-31,2019,Moody's Corporation,MCO,financial-data-stock-exchanges,financial-services,225.3394775390625,594100.0
2020-12-31,2020,Moody's Corporation,MCO,financial-data-stock-exchanges,financial-services,277.7596740722656,709400.0
2021-12-31,2021,Moody's Corporation,MCO,financial-data-stock-exchanges,financial-services,376.5711364746094,496900.0
2022-12-31,2022,Moody's Corporation,MCO,financial-data-stock-exchanges,financial-services,271.1299743652344,432000.0
2023-12-31,2023,Moody's Corporation,MCO,financial-data-stock-exchanges,financial-services,383.7091369628906,578600.0
2024-12-31,2024,Moody's Corporation,MCO,financial-data-stock-exchanges,financial-services,468.7744445800781,297200.0
2025-12-31,2025,Moody's Corporation,MCO,financial-data-stock-exchanges,financial-services,514.6376953125,546800.0
2005-12-31,2005,Morgan Stanley,MS,capital-markets,financial-services,30.50553703308105,3734600.0
2006-12-31,2006,Morgan Stanley,MS,capital-markets,financial-services,44.5136604309082,2394300.0
2007-12-31,2007,Morgan Stanley,MS,capital-markets,financial-services,35.48341369628906,8019200.0
2008-12-31,2008,Morgan Stanley,MS,capital-markets,financial-services,11.057587623596191,15006200.0
2009-12-31,2009,Morgan Stanley,MS,capital-markets,financial-services,20.82159805297852,9876900.0
2010-12-31,2010,Morgan Stanley,MS,capital-markets,financial-services,19.28306007385254,6643200.0
2011-12-31,2011,Morgan Stanley,MS,capital-markets,financial-services,10.817017555236816,16065400.0
2012-12-31,2012,Morgan Stanley,MS,capital-markets,financial-services,13.841078758239746,19954000.0
2013-12-31,2013,Morgan Stanley,MS,capital-markets,financial-services,22.88541030883789,8457100.0
2014-12-31,2014,Morgan Stanley,MS,capital-markets,financial-services,28.62457275390625,6492900.0
2015-12-31,2015,Morgan Stanley,MS,capital-markets,financial-services,23.8328800201416,8154300.0
2016-12-31,2016,Morgan Stanley,MS,capital-markets,financial-services,32.4301643371582,6943500.0
2017-12-31,2017,Morgan Stanley,MS,capital-markets,financial-services,41.058837890625,5804600.0
2018-12-31,2018,Morgan Stanley,MS,capital-markets,financial-services,31.714080810546875,9518100.0
2019-12-31,2019,Morgan Stanley,MS,capital-markets,financial-services,42.07632446289063,5131600.0
2020-12-31,2020,Morgan Stanley,MS,capital-markets,financial-services,58.1025505065918,5297400.0
2021-12-31,2021,Morgan Stanley,MS,capital-markets,financial-services,85.20951843261719,5124800.0
2022-12-31,2022,Morgan Stanley,MS,capital-markets,financial-services,76.40016174316406,4455600.0
2023-12-31,2023,Morgan Stanley,MS,capital-markets,financial-services,87.04219818115234,4772100.0
2024-12-31,2024,Morgan Stanley,MS,capital-markets,financial-services,121.62510681152344,2970000.0
2025-12-31,2025,Morgan Stanley,MS,capital-markets,financial-services,178.09820556640625,2365500.0
2005-12-31,2005,Mosaic Company (The),MOS,agricultural-inputs,basic-materials,10.642702102661133,640300.0
2006-12-31,2006,Mosaic Company (The),MOS,agricultural-inputs,basic-materials,15.53849983215332,749100.0
2007-12-31,2007,Mosaic Company (The),MOS,agricultural-inputs,basic-materials,68.62834167480469,1971700.0
2008-12-31,2008,Mosaic Company (The),MOS,agricultural-inputs,basic-materials,25.2153549194336,4224400.0
2009-12-31,2009,Mosaic Company (The),MOS,agricultural-inputs,basic-materials,44.88444519042969,1820600.0
2010-12-31,2010,Mosaic Company (The),MOS,agricultural-inputs,basic-materials,57.58822250366211,2303000.0
2011-12-31,2011,Mosaic Company (The),MOS,agricultural-inputs,basic-materials,38.14020538330078,2213600.0
2012-12-31,2012,Mosaic Company (The),MOS,agricultural-inputs,basic-materials,43.35930252075195,4026100.0
2013-12-31,2013,Mosaic Company (The),MOS,agricultural-inputs,basic-materials,36.85556411743164,1624900.0
2014-12-31,2014,Mosaic Company (The),MOS,agricultural-inputs,basic-materials,36.34782028198242,1550300.0
2015-12-31,2015,Mosaic Company (The),MOS,agricultural-inputs,basic-materials,22.552228927612305,4235800.0
2016-12-31,2016,Mosaic Company (The),MOS,agricultural-inputs,basic-materials,24.9681453704834,2879900.0
2017-12-31,2017,Mosaic Company (The),MOS,agricultural-inputs,basic-materials,22.375476837158203,3591400.0
2018-12-31,2018,Mosaic Company (The),MOS,agricultural-inputs,basic-materials,25.556554794311523,2059200.0
2019-12-31,2019,Mosaic Company (The),MOS,agricultural-inputs,basic-materials,19.095956802368164,2509800.0
2020-12-31,2020,Mosaic Company (The),MOS,agricultural-inputs,basic-materials,20.547666549682617,5487000.0
2021-12-31,2021,Mosaic Company (The),MOS,agricultural-inputs,basic-materials,35.37189102172852,1859200.0
2022-12-31,2022,Mosaic Company (The),MOS,agricultural-inputs,basic-materials,39.8984260559082,3684000.0
2023-12-31,2023,Mosaic Company (The),MOS,agricultural-inputs,basic-materials,33.345985412597656,2502200.0
2024-12-31,2024,Mosaic Company (The),MOS,agricultural-inputs,basic-materials,23.628477096557617,4551500.0
2025-12-31,2025,Mosaic Company (The),MOS,agricultural-inputs,basic-materials,23.948060989379883,4049900.0
2005-12-31,2005,Motorola Solutions,MSI,communication-equipment,technology,67.97343444824219,2511243.0
2006-12-31,2006,Motorola Solutions,MSI,communication-equipment,technology,62.41899871826172,2652987.0
2007-12-31,2007,Motorola Solutions,MSI,communication-equipment,technology,49.260047912597656,3628621.0
2008-12-31,2008,Motorola Solutions,MSI,communication-equipment,technology,13.99952507019043,5782610.0
2009-12-31,2009,Motorola Solutions,MSI,communication-equipment,technology,24.52286148071289,4787755.0
2010-12-31,2010,Motorola Solutions,MSI,communication-equipment,technology,28.662675857543945,3136574.0
2011-12-31,2011,Motorola Solutions,MSI,communication-equipment,technology,36.55487060546875,1147200.0
2012-12-31,2012,Motorola Solutions,MSI,communication-equipment,technology,44.81549835205078,2133800.0
2013-12-31,2013,Motorola Solutions,MSI,communication-equipment,technology,55.37041473388672,647800.0
2014-12-31,2014,Motorola Solutions,MSI,communication-equipment,technology,56.15027618408203,972800.0
2015-12-31,2015,Motorola Solutions,MSI,communication-equipment,technology,58.56622314453125,327100.0
2016-12-31,2016,Motorola Solutions,MSI,communication-equipment,technology,72.5640869140625,500500.0
2017-12-31,2017,Motorola Solutions,MSI,communication-equipment,technology,80.8651351928711,630600.0
2018-12-31,2018,Motorola Solutions,MSI,communication-equipment,technology,104.83243560791016,1051600.0
2019-12-31,2019,Motorola Solutions,MSI,communication-equipment,technology,149.06239318847656,897200.0
2020-12-31,2020,Motorola Solutions,MSI,communication-equipment,technology,160.0247039794922,485400.0
2021-12-31,2021,Motorola Solutions,MSI,communication-equipment,technology,259.0849914550781,303500.0
2022-12-31,2022,Motorola Solutions,MSI,communication-equipment,technology,249.2068023681641,360900.0
2023-12-31,2023,Motorola Solutions,MSI,communication-equipment,technology,306.6205444335937,499100.0
2024-12-31,2024,Motorola Solutions,MSI,communication-equipment,technology,457.23443603515625,455400.0
2025-12-31,2025,Motorola Solutions,MSI,communication-equipment,technology,383.9400024414063,1533400.0
2007-12-31,2007,MSCI Inc.,MSCI,financial-data-stock-exchanges,financial-services,33.73367691040039,136200.0
2008-12-31,2008,MSCI Inc.,MSCI,financial-data-stock-exchanges,financial-services,15.60183048248291,443500.0
2009-12-31,2009,MSCI Inc.,MSCI,financial-data-stock-exchanges,financial-services,27.935705184936523,287000.0
2010-12-31,2010,MSCI Inc.,MSCI,financial-data-stock-exchanges,financial-services,34.22562026977539,281400.0
2011-12-31,2011,MSCI Inc.,MSCI,financial-data-stock-exchanges,financial-services,28.92839431762696,297400.0
2012-12-31,2012,MSCI Inc.,MSCI,financial-data-stock-exchanges,financial-services,27.224136352539062,573900.0
2013-12-31,2013,MSCI Inc.,MSCI,financial-data-stock-exchanges,financial-services,38.40719985961914,219500.0
2014-12-31,2014,MSCI Inc.,MSCI,financial-data-stock-exchanges,financial-services,41.84402084350586,564900.0
2015-12-31,2015,MSCI Inc.,MSCI,financial-data-stock-exchanges,financial-services,64.44390869140625,335700.0
2016-12-31,2016,MSCI Inc.,MSCI,financial-data-stock-exchanges,financial-services,71.29039764404297,494700.0
2017-12-31,2017,MSCI Inc.,MSCI,financial-data-stock-exchanges,financial-services,115.93734741210938,315300.0
2018-12-31,2018,MSCI Inc.,MSCI,financial-data-stock-exchanges,financial-services,136.74652099609375,447900.0
2019-12-31,2019,MSCI Inc.,MSCI,financial-data-stock-exchanges,financial-services,242.3066864013672,225900.0
2020-12-31,2020,MSCI Inc.,MSCI,financial-data-stock-exchanges,financial-services,422.5464477539063,255600.0
2021-12-31,2021,MSCI Inc.,MSCI,financial-data-stock-exchanges,financial-services,583.69873046875,149900.0
2022-12-31,2022,MSCI Inc.,MSCI,financial-data-stock-exchanges,financial-services,447.4885559082031,354400.0
2023-12-31,2023,MSCI Inc.,MSCI,financial-data-stock-exchanges,financial-services,549.9743041992188,271500.0
2024-12-31,2024,MSCI Inc.,MSCI,financial-data-stock-exchanges,financial-services,590.162841796875,223800.0
2025-12-31,2025,MSCI Inc.,MSCI,financial-data-stock-exchanges,financial-services,579.96435546875,373800.0
2005-12-31,2005,"Nasdaq, Inc.",NDAQ,financial-data-stock-exchanges,financial-services,9.392132759094238,2296800.0
2006-12-31,2006,"Nasdaq, Inc.",NDAQ,financial-data-stock-exchanges,financial-services,8.220117568969727,5286600.0
2007-12-31,2007,"Nasdaq, Inc.",NDAQ,financial-data-stock-exchanges,financial-services,13.21252727508545,4349400.0
2008-12-31,2008,"Nasdaq, Inc.",NDAQ,financial-data-stock-exchanges,financial-services,6.596920013427734,5642100.0
2009-12-31,2009,"Nasdaq, Inc.",NDAQ,financial-data-stock-exchanges,financial-services,5.291417121887207,4996500.0
2010-12-31,2010,"Nasdaq, Inc.",NDAQ,financial-data-stock-exchanges,financial-services,6.335285186767578,2635200.0
2011-12-31,2011,"Nasdaq, Inc.",NDAQ,financial-data-stock-exchanges,financial-services,6.543522834777832,1904100.0
2012-12-31,2012,"Nasdaq, Inc.",NDAQ,financial-data-stock-exchanges,financial-services,6.745751857757568,2138400.0
2013-12-31,2013,"Nasdaq, Inc.",NDAQ,financial-data-stock-exchanges,financial-services,10.91289234161377,1666800.0
2014-12-31,2014,"Nasdaq, Inc.",NDAQ,financial-data-stock-exchanges,financial-services,13.33670711517334,1322700.0
2015-12-31,2015,"Nasdaq, Inc.",NDAQ,financial-data-stock-exchanges,financial-services,16.457942962646484,2423700.0
2016-12-31,2016,"Nasdaq, Inc.",NDAQ,financial-data-stock-exchanges,financial-services,19.33605194091797,1646100.0
2017-12-31,2017,"Nasdaq, Inc.",NDAQ,financial-data-stock-exchanges,financial-services,22.57668685913086,2769900.0
2018-12-31,2018,"Nasdaq, Inc.",NDAQ,financial-data-stock-exchanges,financial-services,24.42938232421875,1374300.0
2019-12-31,2019,"Nasdaq, Inc.",NDAQ,financial-data-stock-exchanges,financial-services,32.70552444458008,926400.0
2020-12-31,2020,"Nasdaq, Inc.",NDAQ,financial-data-stock-exchanges,financial-services,41.2067985534668,1533900.0
2021-12-31,2021,"Nasdaq, Inc.",NDAQ,financial-data-stock-exchanges,financial-services,65.9832992553711,1168500.0
2022-12-31,2022,"Nasdaq, Inc.",NDAQ,financial-data-stock-exchanges,financial-services,58.5992431640625,1187900.0
2023-12-31,2023,"Nasdaq, Inc.",NDAQ,financial-data-stock-exchanges,financial-services,56.45323181152344,1524000.0
2024-12-31,2024,"Nasdaq, Inc.",NDAQ,financial-data-stock-exchanges,financial-services,76.12705993652344,2288000.0
2025-12-31,2025,"Nasdaq, Inc.",NDAQ,financial-data-stock-exchanges,financial-services,97.87006378173828,2386400.0
2005-12-31,2005,NetApp,NTAP,software-infrastructure,technology,19.922155380249023,2396400.0
2006-12-31,2006,NetApp,NTAP,software-infrastructure,technology,28.983051300048828,2184900.0
2007-12-31,2007,NetApp,NTAP,software-infrastructure,technology,18.41691970825196,4771200.0
2008-12-31,2008,NetApp,NTAP,software-infrastructure,technology,10.307868003845217,6482100.0
2009-12-31,2009,NetApp,NTAP,software-infrastructure,technology,25.35277938842773,4306200.0
